order_id,customer_id,channel_id,order_date,order_priority,payment_method,order_total_lines,order_net_revenue
11335,336,5,2025-05-26,1-URGENT,WIRE_TRANSFER,5,23226.11
11336,337,1,2025-06-19,4-LOW,WIRE_TRANSFER,6,39562.32
11337,338,2,2025-06-26,2-HIGH,CREDIT_CARD,4,25344.19
11338,339,3,2025/03/31,1-URGENT,WIRE_TRANSFER,3,10564.95
11339,340,4,2025-03-04,2-HIGH,WIRE_TRANSFER,5,25005.15
11340,341,5,2025-03-15,4-LOW,CORPORATE_INVOICE,3,8886.48
11341,342,1,2025-02-09,2-HIGH,CORPORATE_INVOICE,6,31856.05
11342,343,2,2025-03-29,4-LOW,CORPORATE_INVOICE,6,29218.38
11343,344,3,2025/05/29,1-URGENT,CORPORATE_INVOICE,7,22392.4
11344,345,4,2025-04-10,2-HIGH,WIRE_TRANSFER,7,35422.58
11345,346,5,2025-02-16,1-URGENT,CREDIT_CARD,6,35961.44
11346,347,1,2025-05-22,2-HIGH,WIRE_TRANSFER,4,28417.87
11347,348,2,2025-02-26,4-LOW,WIRE_TRANSFER,7,41237.01
11348,349,3,2025-02-25,2-HIGH,WIRE_TRANSFER,7,36318.87
11349,350,4,2025-02-03,1-URGENT,CREDIT_CARD,4,4929.91
11350,351,5,2025-02-21,2-HIGH,CORPORATE_INVOICE,6,17525.0
11351,352,1,2025-05-02,2-HIGH,WIRE_TRANSFER,6,17789.99
11352,353,2,2025-05-09,1-URGENT,CREDIT_CARD,5,7876.95
11353,354,3,2025-05-28,4-LOW,WIRE_TRANSFER,5,39851.81
11354,355,4,2025/01/07,4-LOW,CREDIT_CARD,4,7219.71
11355,356,5,2025-04-09,4-LOW,CREDIT_CARD,6,42023.68
11356,357,1,2025-05-07,1-URGENT,WIRE_TRANSFER,5,21297.27
11357,358,2,2025-05-05,4-LOW,CREDIT_CARD,6,17017.02
11358,359,3,2025-06-24,4-LOW,CORPORATE_INVOICE,5,12609.68
11359,360,4,2025-05-23,4-LOW,WIRE_TRANSFER,3,19092.82
11360,361,5,2025-06-12,4-LOW,CORPORATE_INVOICE,7,33655.76
11361,362,1,2025/02/25,1-URGENT,CREDIT_CARD,7,47360.18
11362,363,2,2025-02-18,1-URGENT,CREDIT_CARD,3,17694.75
11363,364,3,2025-01-11,4-LOW,CORPORATE_INVOICE,7,22693.61
11364,365,4,2025-05-12,4-LOW,CORPORATE_INVOICE,7,31864.37
11365,366,5,2025-02-15,2-HIGH,CREDIT_CARD,7,39388.92
11366,367,1,2025-04-15,3-NORMAL,CORPORATE_INVOICE,7,30178.91
11367,368,2,2025-03-14,2-HIGH,CREDIT_CARD,7,36274.26
11368,369,3,2025-05-21,3-NORMAL,CORPORATE_INVOICE,5,15187.64
11369,370,4,2025-05-05,3-NORMAL,CORPORATE_INVOICE,5,18956.73
11370,371,5,2025-06-05,2-HIGH,CREDIT_CARD,6,19637.04
11371,372,1,2025-01-18,1-URGENT,CREDIT_CARD,4,18592.12
11372,373,2,2025/03/01,1-URGENT,WIRE_TRANSFER,4,16529.17
11373,374,3,2025-04-17,1-URGENT,CREDIT_CARD,4,23861.33
11374,375,4,2025-03-30,2-HIGH,CORPORATE_INVOICE,6,15617.83
11375,376,5,2025-06-14,4-LOW,WIRE_TRANSFER,3,9569.35
11376,377,1,2025-03-09,2-HIGH,WIRE_TRANSFER,3,9857.28
11377,378,2,2025-05-23,1-URGENT,WIRE_TRANSFER,3,7582.1
11378,379,3,2025-02-14,4-LOW,CREDIT_CARD,3,14279.76
11379,380,4,2025-04-27,1-URGENT,WIRE_TRANSFER,4,6782.83
11380,381,5,2025-03-10,2-HIGH,CREDIT_CARD,3,10841.08
11381,382,1,2025-02-07,2-HIGH,WIRE_TRANSFER,6,17054.84
11382,383,2,2025/01/12,3-NORMAL,CORPORATE_INVOICE,5,21604.38
11383,384,3,2025-02-07,1-URGENT,WIRE_TRANSFER,6,38258.14
11384,385,4,2025-04-27,4-LOW,CORPORATE_INVOICE,6,31656.83
11385,386,5,2025/06/03,3-NORMAL,CORPORATE_INVOICE,5,18128.05
11386,387,1,2025-03-09,3-NORMAL,CREDIT_CARD,3,2772.37
11387,388,2,2025-02-28,2-HIGH,CORPORATE_INVOICE,5,19946.33
11388,389,3,2025/01/16,1-URGENT,CREDIT_CARD,6,31673.93
11389,390,4,2025-01-07,4-LOW,WIRE_TRANSFER,5,18362.07
11390,391,5,2025-01-15,4-LOW,WIRE_TRANSFER,5,15376.78
11391,392,1,2025-03-23,1-URGENT,CREDIT_CARD,3,15571.93
11392,393,2,2025/02/21,4-LOW,CREDIT_CARD,7,14513.88
11393,394,3,2025-06-03,4-LOW,WIRE_TRANSFER,3,5239.77
11394,395,4,2025-02-16,2-HIGH,CORPORATE_INVOICE,5,9906.92
11395,396,5,2025-02-04,3-NORMAL,CORPORATE_INVOICE,7,24418.43
11396,397,1,2025/04/15,1-URGENT,CREDIT_CARD,3,25483.5
11397,398,2,2025-03-03,3-NORMAL,CREDIT_CARD,7,20725.78
11398,399,3,2025-05-19,1-URGENT,CREDIT_CARD,6,31457.12
11399,400,4,2025-01-11,2-HIGH,CREDIT_CARD,4,14077.93
11400,401,5,2025-05-31,4-LOW,CORPORATE_INVOICE,5,34798.65
11401,402,1,2025-04-05,4-LOW,WIRE_TRANSFER,3,9403.22
11402,403,2,2025-06-15,3-NORMAL,CREDIT_CARD,5,22631.73
11403,404,3,2025-02-01,2-HIGH,CREDIT_CARD,3,10742.76
11404,405,4,2025-05-08,1-URGENT,CORPORATE_INVOICE,4,9617.61
11405,406,5,2025-02-03,1-URGENT,WIRE_TRANSFER,7,40511.82
11406,407,1,2025/01/13,4-LOW,WIRE_TRANSFER,5,12731.75
11407,408,2,2025-02-27,2-HIGH,CORPORATE_INVOICE,3,15246.89
11408,409,3,2025-04-27,4-LOW,CORPORATE_INVOICE,6,54506.3
11409,410,4,2025-03-28,4-LOW,CREDIT_CARD,5,16522.32
11410,411,5,2025-05-01,3-NORMAL,CORPORATE_INVOICE,7,28947.9
11411,412,1,2025-03-23,3-NORMAL,WIRE_TRANSFER,3,6747.46
11412,413,2,2025-03-05,1-URGENT,CORPORATE_INVOICE,3,14913.92
11413,414,3,2025-03-19,2-HIGH,CREDIT_CARD,5,31546.61
11414,415,4,2025-04-28,4-LOW,CREDIT_CARD,5,22711.9
11415,416,5,2025-02-18,3-NORMAL,CORPORATE_INVOICE,3,18910.98
11416,417,1,2025-04-16,1-URGENT,WIRE_TRANSFER,5,23142.48
11417,418,2,2025-04-17,2-HIGH,WIRE_TRANSFER,6,19235.4
11418,419,3,2025-02-06,4-LOW,CORPORATE_INVOICE,5,23052.95
11419,420,4,2025-05-16,4-LOW,CORPORATE_INVOICE,7,21205.33
11420,421,5,2025-02-25,2-HIGH,CREDIT_CARD,4,12041.1
11421,422,1,2025-05-30,4-LOW,WIRE_TRANSFER,6,39883.91
11422,423,2,2025-03-26,1-URGENT,CORPORATE_INVOICE,4,14757.52
11423,424,3,2025-03-01,4-LOW,CREDIT_CARD,5,26981.62
11424,425,4,2025-02-15,2-HIGH,WIRE_TRANSFER,6,30356.49
11425,426,5,2025-02-02,3-NORMAL,CREDIT_CARD,3,12524.13
11426,427,1,2025-04-16,2-HIGH,CORPORATE_INVOICE,6,43342.16
11427,428,2,2025-05-14,2-HIGH,CREDIT_CARD,3,12239.5
11428,429,3,2025-06-03,1-URGENT,CREDIT_CARD,6,31472.92
11429,430,4,2025-05-27,3-NORMAL,WIRE_TRANSFER,7,30008.31
11430,431,5,2025-06-12,4-LOW,CREDIT_CARD,7,43380.74
11431,432,1,2025-01-19,1-URGENT,WIRE_TRANSFER,3,11698.15
11432,433,2,2025-06-15,4-LOW,CORPORATE_INVOICE,3,8819.96
11433,434,3,2025-05-24,3-NORMAL,CORPORATE_INVOICE,4,12015.07
11434,435,4,2025/02/15,4-LOW,WIRE_TRANSFER,5,23923.96
11435,436,5,2025-01-17,4-LOW,CREDIT_CARD,5,13250.45
11436,437,1,2025-03-04,2-HIGH,WIRE_TRANSFER,6,42487.83
11437,438,2,2025/02/26,4-LOW,CORPORATE_INVOICE,3,20109.38
11438,439,3,2025-01-03,1-URGENT,WIRE_TRANSFER,6,35778.72
11439,440,4,2025-06-04,3-NORMAL,CORPORATE_INVOICE,6,33346.0
11440,441,5,2025-04-19,4-LOW,CORPORATE_INVOICE,7,19835.82
11441,442,1,2025/01/02,2-HIGH,CREDIT_CARD,6,17762.03
11442,443,2,2025-01-18,3-NORMAL,CORPORATE_INVOICE,7,14048.88
11443,444,3,2025-02-02,1-URGENT,WIRE_TRANSFER,6,20967.36
11444,445,4,2025-06-28,4-LOW,CORPORATE_INVOICE,4,13262.75
11445,446,5,2025-05-18,3-NORMAL,CREDIT_CARD,5,17779.4
11446,447,1,2025-06-18,4-LOW,WIRE_TRANSFER,5,11433.07
11447,448,2,2025-03-12,4-LOW,CORPORATE_INVOICE,5,22887.01
11448,449,3,2025/01/05,4-LOW,WIRE_TRANSFER,6,32183.85
11449,450,4,2025-03-05,4-LOW,WIRE_TRANSFER,3,13931.4
11450,451,5,2025-01-29,3-NORMAL,CORPORATE_INVOICE,7,30211.89
11451,452,1,2025-01-08,2-HIGH,CORPORATE_INVOICE,7,27510.58
11452,453,2,2025-04-03,3-NORMAL,WIRE_TRANSFER,4,19934.71
11453,454,3,2025-06-06,4-LOW,WIRE_TRANSFER,4,11870.76
11454,455,4,2025-05-14,1-URGENT,CORPORATE_INVOICE,5,23985.03
11455,456,5,2025/03/21,2-HIGH,WIRE_TRANSFER,4,16031.45
11456,457,1,2025-03-15,2-HIGH,CORPORATE_INVOICE,5,17880.17
11457,458,2,2025/02/21,4-LOW,WIRE_TRANSFER,7,24951.41
11458,459,3,2025-01-17,1-URGENT,CORPORATE_INVOICE,5,29906.7
11459,460,4,2025-05-25,2-HIGH,WIRE_TRANSFER,3,8077.21
11460,461,5,2025-02-23,2-HIGH,CREDIT_CARD,4,13963.09
11461,462,1,2025-02-25,3-NORMAL,CREDIT_CARD,7,35907.9
11462,463,2,2025-05-04,4-LOW,CREDIT_CARD,3,5344.87
11463,464,3,2025/05/01,1-URGENT,CORPORATE_INVOICE,7,18179.46
11464,465,4,2025-03-19,2-HIGH,CORPORATE_INVOICE,5,16540.51
11465,466,5,2025-03-05,3-NORMAL,WIRE_TRANSFER,5,21021.5
11466,467,1,2025-03-20,2-HIGH,CORPORATE_INVOICE,7,42049.21
11467,468,2,2025-02-02,4-LOW,CORPORATE_INVOICE,5,10355.33
11468,469,3,2025-04-08,1-URGENT,WIRE_TRANSFER,4,15003.71
11469,470,4,2025-01-26,2-HIGH,CORPORATE_INVOICE,7,23830.07
11470,471,5,2025-03-29,4-LOW,CORPORATE_INVOICE,3,15825.76
11471,472,1,2025-04-07,4-LOW,WIRE_TRANSFER,7,33677.43
11472,473,2,2025-01-08,2-HIGH,CORPORATE_INVOICE,7,20876.83
11473,474,3,2025-05-30,2-HIGH,WIRE_TRANSFER,5,31114.13
11474,475,4,2025-03-17,2-HIGH,CORPORATE_INVOICE,5,19466.55
11475,476,5,2025/03/29,2-HIGH,WIRE_TRANSFER,5,22771.01
11476,477,1,2025-01-16,3-NORMAL,WIRE_TRANSFER,6,35228.15
11477,478,2,2025-03-09,3-NORMAL,CORPORATE_INVOICE,6,29425.87
11478,479,3,2025-04-14,2-HIGH,CREDIT_CARD,6,31243.13
11479,480,4,2025-03-17,3-NORMAL,CREDIT_CARD,6,29103.99
11480,481,5,2025-01-04,2-HIGH,CORPORATE_INVOICE,6,22959.82
11481,482,1,2025-04-02,3-NORMAL,CREDIT_CARD,7,32493.0
11482,483,2,2025-03-18,2-HIGH,WIRE_TRANSFER,5,20702.74
11483,484,3,2025-06-09,3-NORMAL,WIRE_TRANSFER,7,36705.15
11484,485,4,2025-04-18,1-URGENT,WIRE_TRANSFER,4,17988.19
11485,486,5,2025-04-28,3-NORMAL,CORPORATE_INVOICE,4,11297.93
11486,487,1,2025-06-17,3-NORMAL,WIRE_TRANSFER,5,32378.74
11487,488,2,2025-04-30,3-NORMAL,CORPORATE_INVOICE,3,19200.18
11488,489,3,2025-01-26,3-NORMAL,WIRE_TRANSFER,5,15863.04
11489,490,4,2025/04/04,4-LOW,WIRE_TRANSFER,7,52135.88
11490,491,5,2025-03-13,3-NORMAL,WIRE_TRANSFER,4,13047.25
11491,492,1,2025-05-12,1-URGENT,CREDIT_CARD,7,26434.83
11492,493,2,2025-05-30,2-HIGH,WIRE_TRANSFER,3,8906.83
11493,494,3,2025-06-15,1-URGENT,CORPORATE_INVOICE,5,22978.48
11494,495,4,2025-02-26,3-NORMAL,WIRE_TRANSFER,5,13831.43
11495,496,5,2025/02/10,1-URGENT,CORPORATE_INVOICE,3,3992.62
11496,497,1,2025-06-09,2-HIGH,CREDIT_CARD,7,17209.29
11497,498,2,2025-04-19,3-NORMAL,WIRE_TRANSFER,5,16104.6
11498,499,3,2025-04-21,2-HIGH,CORPORATE_INVOICE,3,17495.37
11499,500,4,2025/01/05,2-HIGH,CREDIT_CARD,5,14230.46
11500,501,5,2025-03-22,4-LOW,WIRE_TRANSFER,7,28108.45
11501,502,1,2025-04-13,2-HIGH,CORPORATE_INVOICE,6,27312.21
11502,503,2,2025-03-23,1-URGENT,WIRE_TRANSFER,4,11221.94
11503,504,3,2025-03-07,3-NORMAL,CREDIT_CARD,5,33767.41
11504,505,4,2025-05-14,1-URGENT,CREDIT_CARD,4,20010.3
11505,506,5,2025-01-03,3-NORMAL,CORPORATE_INVOICE,7,22310.23
11506,507,1,2025-01-12,4-LOW,CREDIT_CARD,4,21022.94
11507,508,2,2025-01-14,2-HIGH,CREDIT_CARD,4,13040.32
11508,509,3,2025-04-18,4-LOW,WIRE_TRANSFER,3,20612.58
11509,510,4,2025-04-19,1-URGENT,CREDIT_CARD,6,23508.68
11510,511,5,2025-03-25,4-LOW,CREDIT_CARD,4,10150.98
11511,512,1,2025-02-21,1-URGENT,CREDIT_CARD,3,8038.54
11512,513,2,2025-03-11,2-HIGH,CREDIT_CARD,6,28857.29
11513,514,3,2025/01/07,3-NORMAL,CREDIT_CARD,3,14773.27
11514,515,4,2025-05-09,1-URGENT,CREDIT_CARD,7,33476.58
11515,516,5,2025-04-25,4-LOW,CREDIT_CARD,6,28087.92
11516,517,1,2025/03/19,4-LOW,CREDIT_CARD,4,20427.62
11517,518,2,2025-03-27,2-HIGH,CREDIT_CARD,3,6152.7
11518,519,3,2025-06-06,3-NORMAL,CORPORATE_INVOICE,5,21188.85
11519,520,4,2025-05-02,4-LOW,CREDIT_CARD,5,11649.83
11520,521,5,2025-06-24,2-HIGH,CORPORATE_INVOICE,6,34650.29
11521,522,1,2025-06-25,4-LOW,CORPORATE_INVOICE,6,20039.93
11522,523,2,2025/05/07,4-LOW,CORPORATE_INVOICE,7,34011.21
11523,524,3,2025-04-20,2-HIGH,CREDIT_CARD,6,15286.79
11524,525,4,2025-01-10,1-URGENT,CORPORATE_INVOICE,7,19934.47
11525,526,5,2025-04-01,2-HIGH,CORPORATE_INVOICE,5,21754.27
11526,527,1,2025-03-22,2-HIGH,CORPORATE_INVOICE,5,24377.04
11527,528,2,2025-06-22,2-HIGH,CREDIT_CARD,5,20691.67
11528,529,3,2025-06-23,1-URGENT,CORPORATE_INVOICE,4,20390.18
11529,530,4,2025-02-10,2-HIGH,CORPORATE_INVOICE,5,26956.17
11530,531,5,2025-03-26,3-NORMAL,CREDIT_CARD,6,22594.6
11531,532,1,2025-05-05,1-URGENT,WIRE_TRANSFER,4,24485.75
11532,533,2,2025-02-06,2-HIGH,WIRE_TRANSFER,5,10434.93
11533,534,3,2025-02-27,3-NORMAL,CORPORATE_INVOICE,6,37173.95
11534,535,4,2025-06-08,4-LOW,CREDIT_CARD,7,19490.41
11535,536,5,2025/06/03,3-NORMAL,CREDIT_CARD,3,13620.83
11536,537,1,2025-04-06,4-LOW,CORPORATE_INVOICE,5,24645.08
11537,538,2,2025-02-06,2-HIGH,WIRE_TRANSFER,4,18875.06
11538,539,3,2025-04-16,2-HIGH,WIRE_TRANSFER,3,8766.09
11539,540,4,2025-05-28,1-URGENT,CORPORATE_INVOICE,4,18069.94
11540,541,5,2025-04-26,2-HIGH,WIRE_TRANSFER,5,12785.19
11541,542,1,2025-03-08,4-LOW,CORPORATE_INVOICE,5,25885.47
11542,543,2,2025-06-01,1-URGENT,CREDIT_CARD,3,5007.46
11543,544,3,2025-01-20,1-URGENT,CORPORATE_INVOICE,5,15800.82
11544,545,4,2025-01-27,1-URGENT,WIRE_TRANSFER,3,8494.51
11545,546,5,2025-06-06,2-HIGH,CORPORATE_INVOICE,3,5447.23
11546,547,1,2025-04-02,3-NORMAL,CREDIT_CARD,6,38286.49
11547,548,2,2025-01-22,1-URGENT,CORPORATE_INVOICE,5,22139.62
11548,549,3,2025-02-16,2-HIGH,WIRE_TRANSFER,6,22798.74
11549,550,4,2025/02/13,4-LOW,WIRE_TRANSFER,3,16411.82
11550,551,5,2025-03-13,1-URGENT,WIRE_TRANSFER,6,16683.99
11551,552,1,2025-05-24,2-HIGH,WIRE_TRANSFER,7,27074.57
11552,553,2,2025-01-13,4-LOW,CREDIT_CARD,4,24767.26
11553,554,3,2025-02-12,1-URGENT,CREDIT_CARD,4,22690.16
11554,555,4,2025-04-07,2-HIGH,WIRE_TRANSFER,6,27155.2
11555,556,5,2025-03-06,3-NORMAL,CORPORATE_INVOICE,5,17395.18
11556,557,1,2025-04-17,1-URGENT,CREDIT_CARD,3,11396.09
11557,558,2,2025-02-16,1-URGENT,WIRE_TRANSFER,4,16404.43
11558,559,3,2025-05-07,2-HIGH,CREDIT_CARD,4,15587.83
11559,560,4,2025-01-24,4-LOW,WIRE_TRANSFER,7,34592.62
11560,561,5,2025-04-30,1-URGENT,WIRE_TRANSFER,3,9393.89
11561,562,1,2025-02-19,3-NORMAL,CORPORATE_INVOICE,7,23070.43
11562,563,2,2025-06-19,3-NORMAL,WIRE_TRANSFER,7,29874.52
11563,564,3,2025-05-23,2-HIGH,CREDIT_CARD,7,23494.47
11564,565,4,2025-01-24,1-URGENT,CORPORATE_INVOICE,7,27883.63
11565,566,5,2025/05/19,2-HIGH,CREDIT_CARD,4,8007.83
11566,567,1,2025-05-14,1-URGENT,CREDIT_CARD,4,8917.07
11567,568,2,2025-05-20,2-HIGH,WIRE_TRANSFER,5,9895.72
11568,569,3,2025/01/20,2-HIGH,CREDIT_CARD,6,26757.33
11569,570,4,2025-01-31,1-URGENT,WIRE_TRANSFER,6,26306.22
11570,571,5,2025-03-05,3-NORMAL,CORPORATE_INVOICE,4,30322.93
11571,572,1,2025-01-23,3-NORMAL,CREDIT_CARD,6,27175.63
11572,573,2,2025-03-17,2-HIGH,CORPORATE_INVOICE,4,14193.67
11573,574,3,2025/04/13,1-URGENT,CORPORATE_INVOICE,5,25212.54
11574,575,4,2025-02-27,3-NORMAL,CREDIT_CARD,7,38428.67
11575,576,5,2025-04-21,1-URGENT,WIRE_TRANSFER,7,24700.88
11576,577,1,2025-02-28,2-HIGH,CORPORATE_INVOICE,6,21336.74
11577,578,2,2025-06-26,4-LOW,WIRE_TRANSFER,7,17768.48
11578,579,3,2025-02-04,3-NORMAL,CORPORATE_INVOICE,7,22297.95
11579,580,4,2025-03-08,2-HIGH,CREDIT_CARD,5,27796.86
11580,581,5,2025-01-13,3-NORMAL,CORPORATE_INVOICE,7,16380.9
11581,582,1,2025-02-11,2-HIGH,CREDIT_CARD,3,12580.17
11582,583,2,2025-03-25,3-NORMAL,CREDIT_CARD,5,17008.58
11583,584,3,2025-04-16,1-URGENT,CORPORATE_INVOICE,6,26008.49
11584,585,4,2025/02/03,4-LOW,WIRE_TRANSFER,5,18346.41
11585,586,5,2025-02-10,3-NORMAL,CREDIT_CARD,6,23441.48
11586,587,1,2025/02/21,3-NORMAL,CORPORATE_INVOICE,4,13724.1
11587,588,2,2025-03-16,3-NORMAL,WIRE_TRANSFER,5,23066.1
11588,589,3,2025-02-10,2-HIGH,CORPORATE_INVOICE,5,20652.59
11589,590,4,2025-04-27,3-NORMAL,CORPORATE_INVOICE,7,61282.63
11590,591,5,2025-01-29,3-NORMAL,CREDIT_CARD,4,9566.51
11591,592,1,2025-06-29,3-NORMAL,CORPORATE_INVOICE,3,9864.19
11592,593,2,2025/01/03,4-LOW,CREDIT_CARD,6,26358.53
11593,594,3,2025-03-05,3-NORMAL,CORPORATE_INVOICE,7,37715.41
11594,595,4,2025-05-07,2-HIGH,CREDIT_CARD,3,9840.07
11595,596,5,2025-06-18,4-LOW,WIRE_TRANSFER,4,12600.36
11596,597,1,2025/02/23,4-LOW,WIRE_TRANSFER,4,24014.76
11597,598,2,2025-05-17,2-HIGH,WIRE_TRANSFER,4,16480.91
11598,599,3,2025-04-10,4-LOW,CORPORATE_INVOICE,4,10439.87
11599,600,4,2025-02-01,4-LOW,CREDIT_CARD,4,13893.02
11600,601,5,2025-02-16,1-URGENT,CORPORATE_INVOICE,7,29303.73
11601,602,1,2025-06-15,4-LOW,WIRE_TRANSFER,5,23375.26
11602,603,2,2025-06-10,3-NORMAL,CORPORATE_INVOICE,7,24794.73
11603,604,3,2025-04-29,3-NORMAL,CREDIT_CARD,7,28112.26
11604,605,4,2025-03-18,4-LOW,WIRE_TRANSFER,6,19851.83
11605,606,5,2025-03-19,1-URGENT,CORPORATE_INVOICE,4,8817.84
11606,607,1,2025-04-23,1-URGENT,WIRE_TRANSFER,3,20617.78
11607,608,2,2025-02-14,3-NORMAL,WIRE_TRANSFER,7,29708.47
11608,609,3,2025-04-07,4-LOW,CORPORATE_INVOICE,4,11399.89
11609,610,4,2025-06-07,3-NORMAL,CORPORATE_INVOICE,5,22363.46
11610,611,5,2025-05-09,3-NORMAL,CORPORATE_INVOICE,3,1346.98
11611,612,1,2025-03-07,3-NORMAL,WIRE_TRANSFER,6,21060.37
11612,613,2,2025-02-09,1-URGENT,WIRE_TRANSFER,6,18647.37
11613,614,3,2025/03/22,4-LOW,CORPORATE_INVOICE,4,11517.23
11614,615,4,2025-03-16,3-NORMAL,WIRE_TRANSFER,4,13216.42
11615,616,5,2025-05-25,4-LOW,WIRE_TRANSFER,3,13306.86
11616,617,1,2025-02-09,3-NORMAL,CORPORATE_INVOICE,4,9483.0
11617,618,2,2025-04-10,1-URGENT,WIRE_TRANSFER,6,14979.1
11618,619,3,2025-05-24,3-NORMAL,WIRE_TRANSFER,6,15843.56
11619,620,4,2025-04-24,2-HIGH,CORPORATE_INVOICE,6,20386.49
11620,621,5,2025-05-07,2-HIGH,WIRE_TRANSFER,3,25995.22
11621,622,1,2025-04-02,3-NORMAL,WIRE_TRANSFER,3,11898.37
11622,623,2,2025-01-31,2-HIGH,CORPORATE_INVOICE,3,15839.56
11623,624,3,2025-04-01,4-LOW,WIRE_TRANSFER,7,20897.92
11624,625,4,2025-01-27,4-LOW,WIRE_TRANSFER,5,26347.23
11625,626,5,2025-04-27,1-URGENT,CORPORATE_INVOICE,4,15453.56
11626,627,1,2025-06-15,2-HIGH,CORPORATE_INVOICE,7,22844.09
11627,628,2,2025-04-11,2-HIGH,CORPORATE_INVOICE,7,26682.88
11628,629,3,2025-05-21,1-URGENT,WIRE_TRANSFER,7,31395.09
11629,630,4,2025-03-25,2-HIGH,WIRE_TRANSFER,3,14418.26
11630,631,5,2025-05-19,2-HIGH,CORPORATE_INVOICE,6,21973.44
11631,632,1,2025-02-16,2-HIGH,CREDIT_CARD,5,18190.76
11632,633,2,2025-02-28,4-LOW,CORPORATE_INVOICE,3,8734.1
11633,634,3,2025/01/29,3-NORMAL,WIRE_TRANSFER,5,12200.96
11634,635,4,2025-02-16,3-NORMAL,CORPORATE_INVOICE,4,16413.86
11635,636,5,2025-05-24,4-LOW,CREDIT_CARD,5,27346.92
11636,637,1,2025-06-17,2-HIGH,CREDIT_CARD,5,28487.96
11637,638,2,2025-01-01,1-URGENT,CREDIT_CARD,4,19870.07
11638,639,3,2025-02-07,4-LOW,CORPORATE_INVOICE,7,44005.46
11639,640,4,2025/06/27,4-LOW,CREDIT_CARD,4,23450.05
11640,641,5,2025-04-16,4-LOW,CREDIT_CARD,5,31270.62
11641,642,1,2025/06/10,4-LOW,CORPORATE_INVOICE,3,15503.7
11642,643,2,2025/05/08,1-URGENT,CORPORATE_INVOICE,7,30777.91
11643,644,3,2025-03-24,4-LOW,WIRE_TRANSFER,6,30613.03
11644,645,4,2025-01-15,4-LOW,CORPORATE_INVOICE,3,21448.19
11645,646,5,2025-04-25,2-HIGH,CORPORATE_INVOICE,7,32076.63
11646,647,1,2025-04-03,2-HIGH,CREDIT_CARD,6,36148.33
11647,648,2,2025-04-26,2-HIGH,CREDIT_CARD,6,36888.09
11648,649,3,2025-04-22,3-NORMAL,WIRE_TRANSFER,4,14046.63
11649,650,4,2025-03-29,4-LOW,WIRE_TRANSFER,4,22004.46
11650,651,5,2025-02-15,1-URGENT,CREDIT_CARD,4,10054.48
11651,652,1,2025-05-24,3-NORMAL,CORPORATE_INVOICE,5,23825.67
11652,653,2,2025/03/23,4-LOW,CREDIT_CARD,5,12932.84
11653,654,3,2025-02-04,1-URGENT,CREDIT_CARD,7,25469.9
11654,655,4,2025-01-30,1-URGENT,WIRE_TRANSFER,4,12990.59
11655,656,5,2025/05/22,2-HIGH,WIRE_TRANSFER,4,15780.36
11656,657,1,2025-05-06,4-LOW,WIRE_TRANSFER,5,26769.48
11657,658,2,2025-03-29,1-URGENT,CORPORATE_INVOICE,5,17018.86
11658,659,3,2025-01-26,4-LOW,CORPORATE_INVOICE,3,12342.5
11659,660,4,2025/05/08,4-LOW,WIRE_TRANSFER,3,4494.29
11660,661,5,2025-06-07,4-LOW,CREDIT_CARD,6,13763.19
11661,662,1,2025-02-20,2-HIGH,WIRE_TRANSFER,3,11708.37
11662,663,2,2025-03-27,3-NORMAL,WIRE_TRANSFER,4,20455.7
11663,664,3,2025-01-14,3-NORMAL,CREDIT_CARD,5,31098.5
11664,665,4,2025-06-20,4-LOW,CREDIT_CARD,3,12894.55
11665,666,5,2025-03-22,4-LOW,CREDIT_CARD,5,29186.19
11666,667,1,2025/02/23,1-URGENT,CREDIT_CARD,5,25712.81
11667,668,2,2025-06-17,2-HIGH,CREDIT_CARD,5,28748.79
11668,669,3,2025-05-09,1-URGENT,CORPORATE_INVOICE,6,15604.6
11669,670,4,2025-03-16,4-LOW,CORPORATE_INVOICE,6,23141.45
11670,671,5,2025-06-11,2-HIGH,CORPORATE_INVOICE,4,4761.43
11671,672,1,2025-05-07,2-HIGH,CORPORATE_INVOICE,5,20025.51
11672,673,2,2025-05-20,3-NORMAL,CREDIT_CARD,3,9867.98
11673,674,3,2025-04-17,1-URGENT,CORPORATE_INVOICE,7,51173.28
11674,675,4,2025-01-22,2-HIGH,CORPORATE_INVOICE,5,16474.33
11675,676,5,2025-03-13,3-NORMAL,CREDIT_CARD,5,27262.1
11676,677,1,2025-04-07,2-HIGH,CORPORATE_INVOICE,5,23145.3
11677,678,2,2025-04-07,3-NORMAL,WIRE_TRANSFER,5,7473.08
11678,679,3,2025-02-20,2-HIGH,CREDIT_CARD,3,22950.87
11679,680,4,2025-06-09,4-LOW,CORPORATE_INVOICE,7,15845.23
11680,681,5,2025-06-08,3-NORMAL,WIRE_TRANSFER,3,5665.6
11681,682,1,2025-04-03,3-NORMAL,CORPORATE_INVOICE,7,34577.57
11682,683,2,2025-04-24,4-LOW,CORPORATE_INVOICE,6,18286.1
11683,684,3,2025-02-21,2-HIGH,WIRE_TRANSFER,6,15291.47
11684,685,4,2025-03-22,1-URGENT,CREDIT_CARD,7,26983.56
11685,686,5,2025-01-26,1-URGENT,CORPORATE_INVOICE,7,27482.58
