cust_id,cust_name,mkt_segment,nation_name
2801,Customer#002801,HOUSEHOLD,UNITED KINGDOM
2802,Customer#002802,HOUSEHOLD,FRANCE
2803,Customer#002803,MACHINERY,CANADA
2804,Customer#002804,MACHINERY,FRANCE
2805,Customer#002805,FURNITURE,JAPAN
2806,Customer#002806,AUTOMOBILE,UNITED KINGDOM
2807,Customer#002807,MACHINERY,UNITED STATES
2808,Customer#002808,AUTOMOBILE,UNITED KINGDOM
2809,Customer#002809,HOUSEHOLD,UNITED STATES
2810,Customer#002810,HOUSEHOLD,GERMANY
2811,Customer#002811,AUTOMOBILE,BRAZIL
2812,Customer#002812,HOUSEHOLD,JAPAN
2813,Customer#002813,MACHINERY,GERMANY
2814,Customer#002814,BUILDING,GERMANY
2815,Customer#002815,AUTOMOBILE,UNITED STATES
2816,Customer#002816,HOUSEHOLD,AUSTRALIA
2817,Customer#002817,FURNITURE,UNITED KINGDOM
2818,Customer#002818,BUILDING,JAPAN
2819,Customer#002819,BUILDING,UNITED KINGDOM
2820,Customer#002820,MACHINERY,CANADA
2821,Customer#002821,BUILDING,UNITED KINGDOM
2822,Customer#002822,FURNITURE,JAPAN
2823,Customer#002823,BUILDING,JAPAN
2824,Customer#002824,AUTOMOBILE,BRAZIL
2825,Customer#002825,AUTOMOBILE,FRANCE
2826,Customer#002826,MACHINERY,JAPAN
2827,Customer#002827,FURNITURE,BRAZIL
2828,Customer#002828,HOUSEHOLD,UNITED KINGDOM
2829,Customer#002829,MACHINERY,GERMANY
2830,Customer#002830,AUTOMOBILE,JAPAN
2831,Customer#002831,BUILDING,UNITED STATES
2832,Customer#002832,FURNITURE,UNITED KINGDOM
2833,Customer#002833,AUTOMOBILE,BRAZIL
2834,Customer#002834,FURNITURE,BRAZIL
2835,Customer#002835,MACHINERY,GERMANY
2836,Customer#002836,MACHINERY,FRANCE
2837,Customer#002837,AUTOMOBILE,UNITED KINGDOM
2838,Customer#002838,MACHINERY,BRAZIL
2839,Customer#002839,FURNITURE,CANADA
2840,Customer#002840,BUILDING,GERMANY
2841,Customer#002841,BUILDING,CANADA
2842,Customer#002842,BUILDING,UNITED KINGDOM
2843,Customer#002843,HOUSEHOLD,UNITED STATES
2844,Customer#002844,BUILDING,AUSTRALIA
2845,Customer#002845,HOUSEHOLD,GERMANY
2846,Customer#002846,FURNITURE,CANADA
2847,Customer#002847,FURNITURE,BRAZIL
2848,Customer#002848,MACHINERY,BRAZIL
2849,Customer#002849,AUTOMOBILE,UNITED KINGDOM
2850,Customer#002850,HOUSEHOLD,GERMANY
2851,Customer#002851,BUILDING,CANADA
2852,Customer#002852,BUILDING,CANADA
2853,Customer#002853,MACHINERY,CANADA
2854,Customer#002854,HOUSEHOLD,FRANCE
2855,Customer#002855,AUTOMOBILE,GERMANY
2856,Customer#002856,FURNITURE,JAPAN
2857,Customer#002857,MACHINERY,AUSTRALIA
2858,Customer#002858,AUTOMOBILE,BRAZIL
2859,Customer#002859,MACHINERY,CANADA
2860,Customer#002860,HOUSEHOLD,UNITED STATES
2861,Customer#002861,BUILDING,CANADA
2862,Customer#002862,BUILDING,BRAZIL
2863,Customer#002863,HOUSEHOLD,CANADA
2864,Customer#002864,AUTOMOBILE,JAPAN
2865,Customer#002865,MACHINERY,GERMANY
2866,Customer#002866,FURNITURE,UNITED KINGDOM
2867,Customer#002867,HOUSEHOLD,UNITED KINGDOM
2868,Customer#002868,MACHINERY,UNITED KINGDOM
2869,Customer#002869,MACHINERY,CANADA
2870,Customer#002870,HOUSEHOLD,AUSTRALIA
2871,Customer#002871,AUTOMOBILE,FRANCE
2872,Customer#002872,FURNITURE,GERMANY
2873,Customer#002873,HOUSEHOLD,AUSTRALIA
2874,Customer#002874,BUILDING,BRAZIL
2875,Customer#002875,AUTOMOBILE,AUSTRALIA
2876,Customer#002876,HOUSEHOLD,BRAZIL
2877,Customer#002877,FURNITURE,FRANCE
2878,Customer#002878,AUTOMOBILE,UNITED KINGDOM
2879,Customer#002879,FURNITURE,CANADA
2880,Customer#002880,BUILDING,CANADA
2881,Customer#002881,MACHINERY,UNITED KINGDOM
2882,Customer#002882,HOUSEHOLD,GERMANY
2883,Customer#002883,MACHINERY,AUSTRALIA
2884,Customer#002884,BUILDING,UNITED KINGDOM
2885,Customer#002885,FURNITURE,AUSTRALIA
2886,Customer#002886,MACHINERY,CANADA
2887,Customer#002887,BUILDING,UNITED KINGDOM
2888,Customer#002888,AUTOMOBILE,GERMANY
2889,Customer#002889,FURNITURE,UNITED STATES
2890,Customer#002890,AUTOMOBILE,GERMANY
2891,Customer#002891,HOUSEHOLD,JAPAN
2892,Customer#002892,HOUSEHOLD,CANADA
2893,Customer#002893,AUTOMOBILE,FRANCE
2894,Customer#002894,MACHINERY,JAPAN
2895,Customer#002895,FURNITURE,JAPAN
2896,Customer#002896,HOUSEHOLD,BRAZIL
2897,Customer#002897,BUILDING,UNITED STATES
2898,Customer#002898,FURNITURE,AUSTRALIA
2899,Customer#002899,AUTOMOBILE,JAPAN
2900,Customer#002900,BUILDING,BRAZIL
2901,Customer#002901,FURNITURE,UNITED STATES
2902,Customer#002902,BUILDING,BRAZIL
2903,Customer#002903,BUILDING,JAPAN
2904,Customer#002904,BUILDING,FRANCE
2905,Customer#002905,HOUSEHOLD,AUSTRALIA
2906,Customer#002906,MACHINERY,AUSTRALIA
2907,Customer#002907,HOUSEHOLD,AUSTRALIA
2908,Customer#002908,HOUSEHOLD,FRANCE
2909,Customer#002909,AUTOMOBILE,CANADA
2910,Customer#002910,AUTOMOBILE,FRANCE
2911,Customer#002911,FURNITURE,AUSTRALIA
2912,Customer#002912,MACHINERY,AUSTRALIA
2913,Customer#002913,AUTOMOBILE,JAPAN
2914,Customer#002914,AUTOMOBILE,GERMANY
2915,Customer#002915,BUILDING,UNITED KINGDOM
2916,Customer#002916,BUILDING,GERMANY
2917,Customer#002917,HOUSEHOLD,AUSTRALIA
2918,Customer#002918,AUTOMOBILE,UNITED KINGDOM
2919,Customer#002919,AUTOMOBILE,AUSTRALIA
2920,Customer#002920,HOUSEHOLD,AUSTRALIA
2921,Customer#002921,FURNITURE,GERMANY
2922,Customer#002922,HOUSEHOLD,AUSTRALIA
2923,Customer#002923,FURNITURE,CANADA
2924,Customer#002924,HOUSEHOLD,BRAZIL
2925,Customer#002925,AUTOMOBILE,GERMANY
2926,Customer#002926,HOUSEHOLD,UNITED STATES
2927,Customer#002927,FURNITURE,CANADA
2928,Customer#002928,AUTOMOBILE,JAPAN
2929,Customer#002929,HOUSEHOLD,BRAZIL
2930,Customer#002930,BUILDING,UNITED STATES
2931,Customer#002931,FURNITURE,CANADA
2932,Customer#002932,MACHINERY,UNITED KINGDOM
2933,Customer#002933,FURNITURE,CANADA
2934,Customer#002934,BUILDING,GERMANY
2935,Customer#002935,FURNITURE,JAPAN
2936,Customer#002936,HOUSEHOLD,UNITED KINGDOM
2937,Customer#002937,FURNITURE,UNITED KINGDOM
2938,Customer#002938,AUTOMOBILE,CANADA
2939,Customer#002939,BUILDING,JAPAN
2940,Customer#002940,FURNITURE,UNITED STATES
2941,Customer#002941,MACHINERY,UNITED STATES
2942,Customer#002942,HOUSEHOLD,CANADA
2943,Customer#002943,FURNITURE,CANADA
2944,Customer#002944,FURNITURE,BRAZIL
2945,Customer#002945,HOUSEHOLD,BRAZIL
2946,Customer#002946,MACHINERY,JAPAN
2947,Customer#002947,AUTOMOBILE,UNITED STATES
2948,Customer#002948,FURNITURE,JAPAN
2949,Customer#002949,FURNITURE,JAPAN
2950,Customer#002950,BUILDING,CANADA
2951,Customer#002951,FURNITURE,GERMANY
2952,Customer#002952,FURNITURE,UNITED STATES
2953,Customer#002953,MACHINERY,UNITED STATES
2954,Customer#002954,MACHINERY,CANADA
2955,Customer#002955,BUILDING,GERMANY
2956,Customer#002956,FURNITURE,UNITED KINGDOM
2957,Customer#002957,MACHINERY,JAPAN
2958,Customer#002958,AUTOMOBILE,JAPAN
2959,Customer#002959,MACHINERY,JAPAN
2960,Customer#002960,BUILDING,UNITED KINGDOM
2961,Customer#002961,FURNITURE,GERMANY
2962,Customer#002962,FURNITURE,GERMANY
2963,Customer#002963,HOUSEHOLD,BRAZIL
2964,Customer#002964,AUTOMOBILE,JAPAN
2965,Customer#002965,AUTOMOBILE,CANADA
2966,Customer#002966,AUTOMOBILE,UNITED STATES
2967,Customer#002967,MACHINERY,UNITED KINGDOM
2968,Customer#002968,AUTOMOBILE,GERMANY
2969,Customer#002969,HOUSEHOLD,AUSTRALIA
2970,Customer#002970,HOUSEHOLD,FRANCE
2971,Customer#002971,HOUSEHOLD,GERMANY
2972,Customer#002972,AUTOMOBILE,BRAZIL
2973,Customer#002973,BUILDING,JAPAN
2974,Customer#002974,BUILDING,UNITED STATES
2975,Customer#002975,AUTOMOBILE,CANADA
2976,Customer#002976,HOUSEHOLD,CANADA
2977,Customer#002977,MACHINERY,CANADA
2978,Customer#002978,FURNITURE,FRANCE
2979,Customer#002979,HOUSEHOLD,AUSTRALIA
2980,Customer#002980,HOUSEHOLD,JAPAN
2981,Customer#002981,AUTOMOBILE,AUSTRALIA
2982,Customer#002982,BUILDING,JAPAN
2983,Customer#002983,HOUSEHOLD,AUSTRALIA
2984,Customer#002984,MACHINERY,UNITED STATES
2985,Customer#002985,BUILDING,BRAZIL
2986,Customer#002986,HOUSEHOLD,JAPAN
2987,Customer#002987,MACHINERY,JAPAN
2988,Customer#002988,MACHINERY,UNITED KINGDOM
2989,Customer#002989,MACHINERY,AUSTRALIA
2990,Customer#002990,HOUSEHOLD,FRANCE
2991,Customer#002991,FURNITURE,FRANCE
2992,Customer#002992,FURNITURE,BRAZIL
2993,Customer#002993,AUTOMOBILE,BRAZIL
2994,Customer#002994,FURNITURE,UNITED STATES
2995,Customer#002995,BUILDING,UNITED KINGDOM
2996,Customer#002996,BUILDING,AUSTRALIA
2997,Customer#002997,BUILDING,UNITED KINGDOM
2998,Customer#002998,HOUSEHOLD,BRAZIL
2999,Customer#002999,AUTOMOBILE,JAPAN
3000,Customer#003000,MACHINERY,FRANCE
3001,Customer#003001,BUILDING,UNITED STATES
3002,Customer#003002,FURNITURE,UNITED KINGDOM
3003,Customer#003003,BUILDING,FRANCE
3004,Customer#003004,FURNITURE,UNITED KINGDOM
3005,Customer#003005,BUILDING,UNITED KINGDOM
3006,Customer#003006,FURNITURE,GERMANY
3007,Customer#003007,HOUSEHOLD,GERMANY
3008,Customer#003008,BUILDING,GERMANY
3009,Customer#003009,MACHINERY,JAPAN
3010,Customer#003010,HOUSEHOLD,UNITED KINGDOM
3011,Customer#003011,HOUSEHOLD,JAPAN
3012,Customer#003012,HOUSEHOLD,BRAZIL
3013,Customer#003013,MACHINERY,GERMANY
3014,Customer#003014,BUILDING,JAPAN
3015,Customer#003015,BUILDING,AUSTRALIA
3016,Customer#003016,HOUSEHOLD,BRAZIL
3017,Customer#003017,BUILDING,JAPAN
3018,Customer#003018,MACHINERY,GERMANY
3019,Customer#003019,HOUSEHOLD,UNITED KINGDOM
3020,Customer#003020,HOUSEHOLD,FRANCE
3021,Customer#003021,FURNITURE,AUSTRALIA
3022,Customer#003022,AUTOMOBILE,CANADA
3023,Customer#003023,BUILDING,GERMANY
3024,Customer#003024,FURNITURE,AUSTRALIA
3025,Customer#003025,AUTOMOBILE,UNITED KINGDOM
3026,Customer#003026,HOUSEHOLD,JAPAN
3027,Customer#003027,BUILDING,UNITED STATES
3028,Customer#003028,BUILDING,UNITED KINGDOM
3029,Customer#003029,FURNITURE,JAPAN
3030,Customer#003030,HOUSEHOLD,UNITED STATES
3031,Customer#003031,HOUSEHOLD,GERMANY
3032,Customer#003032,BUILDING,UNITED STATES
3033,Customer#003033,HOUSEHOLD,JAPAN
3034,Customer#003034,AUTOMOBILE,BRAZIL
3035,Customer#003035,HOUSEHOLD,UNITED STATES
3036,Customer#003036,FURNITURE,CANADA
3037,Customer#003037,HOUSEHOLD,AUSTRALIA
3038,Customer#003038,HOUSEHOLD,UNITED KINGDOM
3039,Customer#003039,FURNITURE,FRANCE
3040,Customer#003040,BUILDING,AUSTRALIA
3041,Customer#003041,HOUSEHOLD,UNITED KINGDOM
3042,Customer#003042,FURNITURE,BRAZIL
3043,Customer#003043,MACHINERY,JAPAN
3044,Customer#003044,HOUSEHOLD,UNITED STATES
3045,Customer#003045,BUILDING,BRAZIL
3046,Customer#003046,FURNITURE,BRAZIL
3047,Customer#003047,BUILDING,CANADA
3048,Customer#003048,MACHINERY,FRANCE
3049,Customer#003049,AUTOMOBILE,UNITED STATES
3050,Customer#003050,HOUSEHOLD,FRANCE
3051,Customer#003051,MACHINERY,AUSTRALIA
3052,Customer#003052,BUILDING,BRAZIL
3053,Customer#003053,HOUSEHOLD,UNITED KINGDOM
3054,Customer#003054,HOUSEHOLD,FRANCE
3055,Customer#003055,AUTOMOBILE,UNITED STATES
3056,Customer#003056,AUTOMOBILE,UNITED STATES
3057,Customer#003057,FURNITURE,FRANCE
3058,Customer#003058,HOUSEHOLD,AUSTRALIA
3059,Customer#003059,BUILDING,JAPAN
3060,Customer#003060,HOUSEHOLD,CANADA
3061,Customer#003061,BUILDING,UNITED STATES
3062,Customer#003062,MACHINERY,UNITED STATES
3063,Customer#003063,MACHINERY,UNITED STATES
3064,Customer#003064,HOUSEHOLD,UNITED KINGDOM
3065,Customer#003065,AUTOMOBILE,CANADA
3066,Customer#003066,FURNITURE,GERMANY
3067,Customer#003067,FURNITURE,FRANCE
3068,Customer#003068,BUILDING,UNITED STATES
3069,Customer#003069,AUTOMOBILE,CANADA
3070,Customer#003070,BUILDING,CANADA
3071,Customer#003071,FURNITURE,UNITED STATES
3072,Customer#003072,AUTOMOBILE,GERMANY
3073,Customer#003073,BUILDING,GERMANY
3074,Customer#003074,BUILDING,JAPAN
3075,Customer#003075,BUILDING,CANADA
3076,Customer#003076,FURNITURE,GERMANY
3077,Customer#003077,FURNITURE,UNITED KINGDOM
3078,Customer#003078,BUILDING,UNITED KINGDOM
3079,Customer#003079,HOUSEHOLD,FRANCE
3080,Customer#003080,BUILDING,FRANCE
3081,Customer#003081,HOUSEHOLD,BRAZIL
3082,Customer#003082,HOUSEHOLD,BRAZIL
3083,Customer#003083,BUILDING,GERMANY
3084,Customer#003084,MACHINERY,FRANCE
3085,Customer#003085,BUILDING,GERMANY
3086,Customer#003086,MACHINERY,UNITED KINGDOM
3087,Customer#003087,BUILDING,JAPAN
3088,Customer#003088,AUTOMOBILE,AUSTRALIA
3089,Customer#003089,AUTOMOBILE,BRAZIL
3090,Customer#003090,FURNITURE,GERMANY
3091,Customer#003091,HOUSEHOLD,FRANCE
3092,Customer#003092,FURNITURE,UNITED STATES
3093,Customer#003093,AUTOMOBILE,UNITED KINGDOM
3094,Customer#003094,FURNITURE,AUSTRALIA
3095,Customer#003095,AUTOMOBILE,UNITED STATES
3096,Customer#003096,HOUSEHOLD,UNITED KINGDOM
3097,Customer#003097,BUILDING,UNITED STATES
3098,Customer#003098,AUTOMOBILE,UNITED KINGDOM
3099,Customer#003099,FURNITURE,JAPAN
3100,Customer#003100,HOUSEHOLD,CANADA
3101,Customer#003101,AUTOMOBILE,FRANCE
3102,Customer#003102,AUTOMOBILE,JAPAN
3103,Customer#003103,FURNITURE,CANADA
3104,Customer#003104,HOUSEHOLD,FRANCE
3105,Customer#003105,AUTOMOBILE,UNITED STATES
3106,Customer#003106,FURNITURE,GERMANY
3107,Customer#003107,HOUSEHOLD,UNITED KINGDOM
3108,Customer#003108,MACHINERY,BRAZIL
3109,Customer#003109,HOUSEHOLD,UNITED STATES
3110,Customer#003110,FURNITURE,FRANCE
3111,Customer#003111,AUTOMOBILE,UNITED KINGDOM
3112,Customer#003112,FURNITURE,UNITED KINGDOM
3113,Customer#003113,FURNITURE,BRAZIL
3114,Customer#003114,FURNITURE,FRANCE
3115,Customer#003115,HOUSEHOLD,FRANCE
3116,Customer#003116,MACHINERY,UNITED STATES
3117,Customer#003117,AUTOMOBILE,UNITED KINGDOM
3118,Customer#003118,AUTOMOBILE,CANADA
3119,Customer#003119,HOUSEHOLD,GERMANY
3120,Customer#003120,AUTOMOBILE,UNITED STATES
3121,Customer#003121,BUILDING,BRAZIL
3122,Customer#003122,MACHINERY,FRANCE
3123,Customer#003123,HOUSEHOLD,JAPAN
3124,Customer#003124,MACHINERY,CANADA
3125,Customer#003125,BUILDING,UNITED KINGDOM
3126,Customer#003126,BUILDING,GERMANY
3127,Customer#003127,AUTOMOBILE,UNITED STATES
3128,Customer#003128,HOUSEHOLD,UNITED KINGDOM
3129,Customer#003129,BUILDING,FRANCE
3130,Customer#003130,HOUSEHOLD,BRAZIL
3131,Customer#003131,HOUSEHOLD,FRANCE
3132,Customer#003132,MACHINERY,FRANCE
3133,Customer#003133,BUILDING,BRAZIL
3134,Customer#003134,AUTOMOBILE,UNITED KINGDOM
3135,Customer#003135,AUTOMOBILE,AUSTRALIA
3136,Customer#003136,AUTOMOBILE,AUSTRALIA
3137,Customer#003137,AUTOMOBILE,UNITED KINGDOM
3138,Customer#003138,HOUSEHOLD,CANADA
3139,Customer#003139,BUILDING,AUSTRALIA
3140,Customer#003140,AUTOMOBILE,FRANCE
3141,Customer#003141,FURNITURE,CANADA
3142,Customer#003142,AUTOMOBILE,AUSTRALIA
3143,Customer#003143,MACHINERY,GERMANY
3144,Customer#003144,HOUSEHOLD,FRANCE
3145,Customer#003145,MACHINERY,JAPAN
3146,Customer#003146,AUTOMOBILE,BRAZIL
3147,Customer#003147,AUTOMOBILE,UNITED STATES
3148,Customer#003148,FURNITURE,UNITED STATES
3149,Customer#003149,MACHINERY,GERMANY
3150,Customer#003150,BUILDING,CANADA
3151,Customer#003151,HOUSEHOLD,AUSTRALIA
3152,Customer#003152,AUTOMOBILE,BRAZIL
3153,Customer#003153,AUTOMOBILE,JAPAN
3154,Customer#003154,FURNITURE,GERMANY
3155,Customer#003155,FURNITURE,GERMANY
3156,Customer#003156,FURNITURE,FRANCE
3157,Customer#003157,BUILDING,AUSTRALIA
3158,Customer#003158,FURNITURE,CANADA
3159,Customer#003159,AUTOMOBILE,CANADA
3160,Customer#003160,HOUSEHOLD,JAPAN
3161,Customer#003161,BUILDING,AUSTRALIA
3162,Customer#003162,AUTOMOBILE,FRANCE
3163,Customer#003163,MACHINERY,AUSTRALIA
3164,Customer#003164,FURNITURE,FRANCE
3165,Customer#003165,FURNITURE,GERMANY
3166,Customer#003166,FURNITURE,UNITED STATES
3167,Customer#003167,HOUSEHOLD,UNITED STATES
3168,Customer#003168,BUILDING,CANADA
3169,Customer#003169,FURNITURE,UNITED STATES
3170,Customer#003170,HOUSEHOLD,AUSTRALIA
3171,Customer#003171,HOUSEHOLD,UNITED KINGDOM
3172,Customer#003172,HOUSEHOLD,CANADA
3173,Customer#003173,AUTOMOBILE,UNITED KINGDOM
3174,Customer#003174,FURNITURE,UNITED STATES
3175,Customer#003175,HOUSEHOLD,FRANCE
3176,Customer#003176,AUTOMOBILE,BRAZIL
3177,Customer#003177,MACHINERY,FRANCE
3178,Customer#003178,BUILDING,UNITED STATES
3179,Customer#003179,HOUSEHOLD,JAPAN
3180,Customer#003180,AUTOMOBILE,CANADA
3181,Customer#003181,FURNITURE,UNITED STATES
3182,Customer#003182,HOUSEHOLD,CANADA
3183,Customer#003183,AUTOMOBILE,AUSTRALIA
3184,Customer#003184,AUTOMOBILE,BRAZIL
3185,Customer#003185,HOUSEHOLD,UNITED STATES
3186,Customer#003186,BUILDING,AUSTRALIA
3187,Customer#003187,MACHINERY,UNITED STATES
3188,Customer#003188,MACHINERY,AUSTRALIA
3189,Customer#003189,MACHINERY,FRANCE
3190,Customer#003190,BUILDING,BRAZIL
3191,Customer#003191,BUILDING,BRAZIL
3192,Customer#003192,BUILDING,UNITED KINGDOM
3193,Customer#003193,HOUSEHOLD,BRAZIL
3194,Customer#003194,HOUSEHOLD,UNITED STATES
3195,Customer#003195,MACHINERY,BRAZIL
3196,Customer#003196,AUTOMOBILE,UNITED KINGDOM
3197,Customer#003197,FURNITURE,FRANCE
3198,Customer#003198,AUTOMOBILE,BRAZIL
3199,Customer#003199,AUTOMOBILE,UNITED KINGDOM
3200,Customer#003200,HOUSEHOLD,FRANCE
3201,Customer#003201,AUTOMOBILE,BRAZIL
3202,Customer#003202,MACHINERY,JAPAN
3203,Customer#003203,FURNITURE,AUSTRALIA
3204,Customer#003204,MACHINERY,UNITED STATES
3205,Customer#003205,BUILDING,BRAZIL
3206,Customer#003206,MACHINERY,CANADA
3207,Customer#003207,HOUSEHOLD,UNITED KINGDOM
3208,Customer#003208,HOUSEHOLD,JAPAN
3209,Customer#003209,HOUSEHOLD,BRAZIL
3210,Customer#003210,BUILDING,FRANCE
3211,Customer#003211,HOUSEHOLD,UNITED KINGDOM
3212,Customer#003212,BUILDING,AUSTRALIA
3213,Customer#003213,AUTOMOBILE,JAPAN
3214,Customer#003214,BUILDING,UNITED KINGDOM
3215,Customer#003215,AUTOMOBILE,JAPAN
3216,Customer#003216,BUILDING,GERMANY
3217,Customer#003217,HOUSEHOLD,GERMANY
3218,Customer#003218,AUTOMOBILE,UNITED STATES
3219,Customer#003219,MACHINERY,AUSTRALIA
3220,Customer#003220,FURNITURE,GERMANY
3221,Customer#003221,HOUSEHOLD,BRAZIL
3222,Customer#003222,HOUSEHOLD,CANADA
3223,Customer#003223,BUILDING,JAPAN
3224,Customer#003224,AUTOMOBILE,UNITED KINGDOM
3225,Customer#003225,BUILDING,FRANCE
3226,Customer#003226,FURNITURE,BRAZIL
3227,Customer#003227,HOUSEHOLD,BRAZIL
3228,Customer#003228,MACHINERY,CANADA
3229,Customer#003229,FURNITURE,CANADA
3230,Customer#003230,HOUSEHOLD,JAPAN
3231,Customer#003231,FURNITURE,GERMANY
3232,Customer#003232,MACHINERY,GERMANY
3233,Customer#003233,MACHINERY,FRANCE
3234,Customer#003234,HOUSEHOLD,BRAZIL
3235,Customer#003235,MACHINERY,UNITED STATES
3236,Customer#003236,AUTOMOBILE,BRAZIL
3237,Customer#003237,MACHINERY,CANADA
3238,Customer#003238,AUTOMOBILE,GERMANY
3239,Customer#003239,FURNITURE,JAPAN
3240,Customer#003240,AUTOMOBILE,GERMANY
3241,Customer#003241,AUTOMOBILE,GERMANY
3242,Customer#003242,AUTOMOBILE,UNITED KINGDOM
3243,Customer#003243,BUILDING,BRAZIL
3244,Customer#003244,FURNITURE,GERMANY
3245,Customer#003245,HOUSEHOLD,JAPAN
3246,Customer#003246,MACHINERY,GERMANY
3247,Customer#003247,AUTOMOBILE,UNITED STATES
3248,Customer#003248,MACHINERY,BRAZIL
3249,Customer#003249,AUTOMOBILE,BRAZIL
3250,Customer#003250,HOUSEHOLD,GERMANY
3251,Customer#003251,FURNITURE,JAPAN
3252,Customer#003252,BUILDING,UNITED STATES
3253,Customer#003253,HOUSEHOLD,CANADA
3254,Customer#003254,AUTOMOBILE,CANADA
3255,Customer#003255,MACHINERY,GERMANY
3256,Customer#003256,BUILDING,BRAZIL
3257,Customer#003257,MACHINERY,CANADA
3258,Customer#003258,MACHINERY,GERMANY
3259,Customer#003259,FURNITURE,CANADA
3260,Customer#003260,MACHINERY,UNITED KINGDOM
3261,Customer#003261,HOUSEHOLD,UNITED STATES
3262,Customer#003262,AUTOMOBILE,UNITED KINGDOM
3263,Customer#003263,MACHINERY,UNITED STATES
3264,Customer#003264,HOUSEHOLD,FRANCE
3265,Customer#003265,HOUSEHOLD,BRAZIL
3266,Customer#003266,BUILDING,BRAZIL
3267,Customer#003267,BUILDING,FRANCE
3268,Customer#003268,FURNITURE,FRANCE
3269,Customer#003269,MACHINERY,FRANCE
3270,Customer#003270,BUILDING,UNITED KINGDOM
3271,Customer#003271,FURNITURE,CANADA
3272,Customer#003272,BUILDING,AUSTRALIA
3273,Customer#003273,AUTOMOBILE,CANADA
3274,Customer#003274,MACHINERY,UNITED STATES
3275,Customer#003275,MACHINERY,AUSTRALIA
3276,Customer#003276,AUTOMOBILE,AUSTRALIA
3277,Customer#003277,MACHINERY,AUSTRALIA
3278,Customer#003278,MACHINERY,UNITED STATES
3279,Customer#003279,MACHINERY,BRAZIL
3280,Customer#003280,MACHINERY,JAPAN
3281,Customer#003281,HOUSEHOLD,UNITED KINGDOM
3282,Customer#003282,AUTOMOBILE,CANADA
3283,Customer#003283,HOUSEHOLD,CANADA
3284,Customer#003284,MACHINERY,GERMANY
3285,Customer#003285,HOUSEHOLD,AUSTRALIA
3286,Customer#003286,AUTOMOBILE,UNITED KINGDOM
3287,Customer#003287,AUTOMOBILE,FRANCE
3288,Customer#003288,MACHINERY,CANADA
3289,Customer#003289,FURNITURE,BRAZIL
3290,Customer#003290,BUILDING,AUSTRALIA
3291,Customer#003291,BUILDING,UNITED STATES
3292,Customer#003292,HOUSEHOLD,JAPAN
3293,Customer#003293,HOUSEHOLD,GERMANY
3294,Customer#003294,FURNITURE,CANADA
3295,Customer#003295,FURNITURE,GERMANY
3296,Customer#003296,AUTOMOBILE,GERMANY
3297,Customer#003297,HOUSEHOLD,JAPAN
3298,Customer#003298,FURNITURE,CANADA
3299,Customer#003299,BUILDING,JAPAN
3300,Customer#003300,FURNITURE,JAPAN
3301,Customer#003301,HOUSEHOLD,CANADA
3302,Customer#003302,AUTOMOBILE,UNITED STATES
3303,Customer#003303,BUILDING,GERMANY
3304,Customer#003304,MACHINERY,JAPAN
3305,Customer#003305,HOUSEHOLD,UNITED KINGDOM
3306,Customer#003306,MACHINERY,AUSTRALIA
3307,Customer#003307,AUTOMOBILE,CANADA
3308,Customer#003308,AUTOMOBILE,UNITED STATES
3309,Customer#003309,BUILDING,JAPAN
3310,Customer#003310,HOUSEHOLD,UNITED KINGDOM
3311,Customer#003311,FURNITURE,BRAZIL
3312,Customer#003312,FURNITURE,CANADA
3313,Customer#003313,FURNITURE,AUSTRALIA
3314,Customer#003314,MACHINERY,CANADA
3315,Customer#003315,BUILDING,BRAZIL
3316,Customer#003316,FURNITURE,UNITED STATES
3317,Customer#003317,MACHINERY,GERMANY
3318,Customer#003318,FURNITURE,UNITED STATES
3319,Customer#003319,AUTOMOBILE,BRAZIL
3320,Customer#003320,HOUSEHOLD,GERMANY
3321,Customer#003321,MACHINERY,GERMANY
3322,Customer#003322,BUILDING,JAPAN
3323,Customer#003323,MACHINERY,AUSTRALIA
3324,Customer#003324,MACHINERY,UNITED STATES
3325,Customer#003325,MACHINERY,JAPAN
3326,Customer#003326,FURNITURE,UNITED KINGDOM
3327,Customer#003327,FURNITURE,FRANCE
3328,Customer#003328,AUTOMOBILE,UNITED KINGDOM
3329,Customer#003329,FURNITURE,GERMANY
3330,Customer#003330,FURNITURE,BRAZIL
3331,Customer#003331,MACHINERY,JAPAN
3332,Customer#003332,MACHINERY,BRAZIL
3333,Customer#003333,BUILDING,BRAZIL
3334,Customer#003334,AUTOMOBILE,UNITED STATES
3335,Customer#003335,AUTOMOBILE,JAPAN
3336,Customer#003336,MACHINERY,CANADA
3337,Customer#003337,HOUSEHOLD,BRAZIL
3338,Customer#003338,AUTOMOBILE,UNITED KINGDOM
3339,Customer#003339,AUTOMOBILE,GERMANY
3340,Customer#003340,FURNITURE,FRANCE
3341,Customer#003341,AUTOMOBILE,UNITED KINGDOM
3342,Customer#003342,HOUSEHOLD,CANADA
3343,Customer#003343,BUILDING,UNITED KINGDOM
3344,Customer#003344,AUTOMOBILE,UNITED STATES
3345,Customer#003345,HOUSEHOLD,BRAZIL
3346,Customer#003346,MACHINERY,BRAZIL
3347,Customer#003347,AUTOMOBILE,CANADA
3348,Customer#003348,FURNITURE,BRAZIL
3349,Customer#003349,AUTOMOBILE,JAPAN
3350,Customer#003350,BUILDING,UNITED KINGDOM
